Top,Movie Title,MovieID,Rating,Year,Languages,Genres,Plot,Directors,Actors,Subjectivity,Polarity,Common Sentiment,Emotion Scale
188,Airlift,4387040,7.9,2016,Hindi,"Action, Drama, History","It is in this scenario that Ranjit Katyal (played by Akshay Kumar), a wealthy and powerful Indian businessman, who has always seen himself as a Kuwaiti, rather than an Indian, realizes that he no longer wields any influence on the Iraqis, and that he and his family are in as much danger as anyone else. Ranjit unknowingly becomes the man who all 170,000 Indians look up to for getting them out safely from Kuwait. Airlift is the story of Indians stranded in Kuwait during this traumatic time. A story of how they, with the help of Ranjit Katyal, managed to survive the Iraqi invasion, and against all odds traveled a thousand kilometers across the border into Amman, Jordan. From Amman, 170,000 Indians were brought home by the largest and the most successful evacuation ever attempted by any country, in the history of the world. Over 59 days, the Indian government systematically flew over 488 Air India commercial flights into a war zone to evacuate all 170,000 Indians and safely bring them back home. Airlift is an uplifting and entertaining edge-of-the-seat thriller and is the story of the biggest ever human evacuation in the history of mankind.",Raja Menon,"Akshay Kumar, Nimrat Kaur, Kumud Mishra, Prakash Belawadi, Inaamulhaq",0.5586450054678668,0.23748542241153356,Positive,"{'Happy': 0.1568, 'Angry': 0.0336, 'Surprise': 0.2824, 'Sad': 0.2108, 'Fear': 0.3156}"
189,Lakshya,0323013,7.8,2004,Hindi,"Action, Drama, Romance, War","Karan, a spoiled teenager, joins the Indian Army on a whim but backs out when he finds a soldier's life to be difficult. When this creates conflict with his girlfriend, he reenlists and proves his mettle by becoming an officer just as war breaks out.",Farhan Akhtar,"Hrithik Roshan, Preity Zinta, Amitabh Bachchan, Om Puri, Sharad S. Kapoor",0.5466672733569693,0.29555982832995825,Positive,"{'Happy': 0.208, 'Angry': 0.0428, 'Surprise': 0.3052, 'Sad': 0.1648, 'Fear': 0.2792}"
190,M.S. Dhoni: The Untold Story,4169250,7.9,2016,Hindi,"Biography, Drama, Sport",Mahendra Singh Dhoni is a goalkeeper in school football team.Bannerjee a school cricket coach asks him to join his cricket team and practice daily with him for two hours time passes and he becomes a big state level cricketer but for a long time his luck doesn't favor him to become a member of Indian Cricket team.Dhoni takes up a job in Indian Railways as a ticket checker and plays cricket for the railways after long wait of 4 years he gets selected in Indian Cricket team and turns to be one of the best cricketing captains in history of Indian Cricket.,Neeraj Pandey,"Sushant Singh Rajput, Kiara Advani, Anupam Kher, Disha Patani, Bhoomika Chawla",0.5241296925423536,0.272517473440995,Positive,"{'Happy': 0.1792, 'Angry': 0.0832, 'Surprise': 0.27, 'Sad': 0.1944, 'Fear': 0.2728}"
191,Hindi Medium,5764096,7.8,2017,Hindi,"Comedy, Drama",,Saket Chaudhary,"Irrfan Khan, Saba Qamar, Dishita Sehgal, Deepak Dobriyal, Swati Das",0.5052814550212673,0.2740015587453244,Positive,"{'Happy': 0.166, 'Angry': 0.0424, 'Surprise': 0.2876, 'Sad': 0.1992, 'Fear': 0.3048}"
192,Kirik Party,6054758,8.2,2016,Kannada,"Comedy, Drama","Kirik Party is the story of a gang of mischievous students, led by the protagonist Karna (Rakshit Shetty), who have just joined an engineering college. They belong to different streams of engineering but develop a bond while staying together in the hostel. The treatment is stylish with light humour throughout while exploring the college life of these youngsters. Karna, the protagonist from a small town has joined this engineering college and he gangs up with his hostel mates Loki, Alexander, Manja and others to fuel a lot of mischief in the college. During the first year he befriends Saanvi (Rashmika Mandanna) a Final year student and certain incidents impacts Karna's life making him question his very basic thought process.",Rishab Shetty,"Rakshit Shetty, Rashmika Mandanna, Samyuktha Hegde, Achyuth Kumar, Raghu Pandeshwar",0.5824075742926795,0.2796074526173186,Positive,"{'Happy': 0.2688, 'Angry': 0.0172, 'Surprise': 0.242, 'Sad': 0.1728, 'Fear': 0.2984}"
193,Memories,3124456,8.0,2013,Malayalam,"Mystery, Thriller",,Jeethu Joseph,"Prithviraj Sukumaran, Sreejith Ravi, Vijayaraghavan, Suresh Krishna, Miya George",0.5514145946946032,0.2981919262326635,Positive,"{'Happy': 0.1724, 'Angry': 0.0184, 'Surprise': 0.344, 'Sad': 0.2288, 'Fear': 0.238}"
194,Johnny Gaddaar,1077248,7.9,2007,Hindi,"Crime, Drama, Mystery, Thriller","Plain-clothed police officers, on patrol in a police van in Mumbai's Khar Danda area, recount the story of five crooks: Sheshadari, Shiva, Prakash, Vikram, Shardul, and their Police Inspector friend, Kalyan. The tale revolves around a bag containing 2.5 Crore Rupees that goes missing - resulting in lies, deception, betrayal, and death.",Sriram Raghavan,"Dharmendra, Rimi Sen, Ashwini Kalsekar, Neil Nitin Mukesh, Vinay Pathak",0.5479074001716547,0.23422476605071488,Positive,"{'Happy': 0.1644, 'Angry': 0.0532, 'Surprise': 0.26, 'Sad': 0.1884, 'Fear': 0.3344}"
195,Joseph,8561086,8.0,2018,Malayalam,"Crime, Drama, Thriller","Joseph is a a retired cop who served Kerala Police, decorated for his investigative brilliance.Josephs' lonliness has a an emotional back story.These days Joseph spends most of his time drinking alone and at times with his few friends.The Police force seeks Jacobs interference whenever some complicated crimes occur.One day something terrible happens to someone Joseph still cares for.Joseph decides to investigate..and sacrifice.He investigates the accident case involving his ex wife and a shocking story behind it.",M. Padmakumar,"Joju George, Athmeeya Rajan, Dileesh Pothan, James Eliya, Irshad",0.5378569083946495,0.33587234680724537,Positive,"{'Happy': 0.226, 'Angry': 0.0296, 'Surprise': 0.2656, 'Sad': 0.2172, 'Fear': 0.2612}"
196,Kaakha..Kaakha: The Police,0375878,8.0,2003,Tamil,"Action, Crime, Drama, Romance, Thriller","Chennai-based ACP Anbuselvan works together with a team of anti-narcotics officers and with the help of an informer virtually bring drug-dealing to an end. He is dedicated and believes being involved with anyone romantically may endanger her life, but changes his mind after he meets with Maya. Unknown to the entire unit, the informer was working for a gangster, who wanted all competition eliminated, and thus reign as the king of the underworld. Then Anbuselvan's world will be shattered when he and some of his team will be suspended for their involvement in the killing of a gangster, the brother of Pandiyan, while the latter vows that he will not rest until he has killed the entire team and their respective families.",Gautham Vasudev Menon,"Suriya, Jyotika, 'University' Jeevan, Daniel Balaji, Vivek Anand",0.5891007497952315,0.27915097957262813,Positive,"{'Happy': 0.2267, 'Angry': 0.0213, 'Surprise': 0.248, 'Sad': 0.1827, 'Fear': 0.3233}"
197,Hey Ram,0222012,7.9,2000,"Tamil, Hindi","Crime, Drama, History","The film starts with Saketh Ram as a very old man and almost immediately goes into flashback. As a young man he is among his friends, in conviviality. He has taken a Bengali wife, Aparna, and everything is wonderful in his life, However the year is 1946, and the imminent independence of India from British suzerainty is complicated by religious antagonism between the Hindu majority and the large Muslim minority, who demand their own independent state. Saketh and Aparna visit Calcutta; rioting is reported, but Saketh goes out to get some food, and he soon encounters a Hindu woman being chased by Muslim rioters. He rescues her, but the rioters later come to his house, and brutally rape and then kill his wife. Saketh is devastated and takes to the streets, determined personally to kill as many Muslims as he can find. He meets up with Sriram Abhiyankar, who is leading a group of Hindu extremists, and Saketh becomes temporarily taken with the cause himself. At the same time, he is persuaded to take a new wife, Mythili, and life begins to stabilize for Saketh after all. However he then falls in with an eminent Maharajah who is leading an underground group with the intention of assassination. Travelling with the Maharajah, Saketh meets one of his old friends from younger days, who has fallen on hard times. Reminiscing, and getting his old friend back on his feet deflect the process of recruiting Saketh, but only temporarily, and soon he is manipulated into committing himself to renouncing his family and his new wife, in the interests of the cause which now is disclosed as the assassination of Gandhi. Although a fellow Hindu, Gandhi was felt by some to be too conciliatory to Muslims and in the logic of extremists, Gandhi became the prime target. Soon Saketh is informed that Gandhi will be in Delhi for some weeks, and that Saketh is to take the opportunity to do ""his duty"". However, hiding from a snap search by the police, he has to hide his pistol on a delivery lorry, and it is driven away to a factory owned by Muslims. Going there hoping to retrieve the gun, he becomes engulfed in a shoot-out between some Hindu attackers and the Muslims, and finds that his loyalties are not so clear cut as he had imagined. Finally he escapes after the death of another of his old friends in the crossfire. The next day, January 30th 1948, he contrives to be near Gandhi in a public prayer ground, his appointment with destiny. But the film still has 20 minutes to run, and the ending is not what you expect.",Kamal Haasan,"Kamal Haasan, Shah Rukh Khan, Rani Mukerji, Hema Malini, Girish Karnad",0.518678521377756,0.2076223594283669,Positive,"{'Happy': 0.1944, 'Angry': 0.0492, 'Surprise': 0.2812, 'Sad': 0.1716, 'Fear': 0.3044}"
198,Gangaajal,0373856,7.8,2003,Hindi,"Action, Crime, Drama","An SP Amit Kumar who is given charge of Tezpur police station in Bihar. The area is full of corruption, inefficiency, bribery, nepotism, favoritism and crime with help from the local police. Gradually Amit realizes that the local politician Sadhu Yadav is the one who benefits the most out of it. Amit arrests Sunder Yadav, Sadhu's son. While Sunder is released soon, some police officers, get frustrated with the system, and pour acid into the eyes of two of Yadav's men, blinding them. A hue and cry is raised by the media, crime almost comes to a standstill, and the police are regarded with respect. SP Amit Kumar must now put an end to this kind of situation.",Prakash Jha,"Ajay Devgn, Gracy Singh, Mohan Joshi, Yashpal Sharma, Akhilendra Mishra",0.651243169937837,0.3135751872023978,Positive,"{'Happy': 0.1691, 'Angry': 0.0459, 'Surprise': 0.2705, 'Sad': 0.2, 'Fear': 0.3141}"
199,The Tashkent Files,8108268,8.1,2019,Hindi,"Drama, Mystery, Thriller",,Vivek Agnihotri,"Shweta Basu Prasad, Mithun Chakraborty, Naseeruddin Shah, Pankaj Tripathi, Vinay Pathak",0.5460571873293256,0.184300305196083,Positive,"{'Happy': 0.1612, 'Angry': 0.0516, 'Surprise': 0.3204, 'Sad': 0.2128, 'Fear': 0.2536}"
200,Mumbai Police,2924472,7.9,2013,Malayalam,"Crime, Mystery, Thriller",,Roshan Andrews,"Prithviraj Sukumaran, Jayasurya, Rahman, Riyaz Khan, Kunchan",0.5924380878737484,0.35064706795998374,Positive,"{'Happy': 0.2304, 'Angry': 0.0364, 'Surprise': 0.3164, 'Sad': 0.1676, 'Fear': 0.2476}"
201,Anjaam Pathiraa,10717738,7.9,2020,Malayalam,"Crime, Mystery, Thriller",,Midhun Manuel Thomas,"Kunchacko Boban, Jinu Joseph, Unnimaya Prasad, Sreenath Bhasi, Abhiram Pothuval",0.5350652839132615,0.21345001722608706,Positive,"{'Happy': 0.1352, 'Angry': 0.0472, 'Surprise': 0.29, 'Sad': 0.2144, 'Fear': 0.3136}"
202,Vettaiyaadu Vilaiyaadu,0455829,7.9,2006,Tamil,"Action, Crime, Thriller","Raghavan (Kamal Hassan), a top cop from the Tamil Nadu Police Department is faced with a series of rapes and brutal murders including those of his boss's family. The culprits are found soon enough but prove extremely evasive while they continue their murderous legacy undeterred.",Gautham Vasudev Menon,"Kamal Haasan, Jyotika, Prakash Raj, Daniel Balaji, Saleem Baig",0.497796140642402,0.1624612769393057,Positive,"{'Happy': 0.1776, 'Angry': 0.0456, 'Surprise': 0.3012, 'Sad': 0.1752, 'Fear': 0.3012}"
203,Hridayam,11375428,8.1,2022,Malayalam,"Drama, Musical, Romance",,Vineeth Sreenivasan,"Pranav Mohanlal, Kalyani Priyadarshan, Darshana Rajendran, Vijayaraghavan, Johny Antony",0.48766500278054925,0.21917684359022935,Positive,"{'Happy': 0.1976, 'Angry': 0.0396, 'Surprise': 0.266, 'Sad': 0.1732, 'Fear': 0.3208}"
204,Ab Tak Chhappan,0402014,7.8,2004,Hindi,"Action, Crime, Drama, Thriller","An honest cop named Sadhu Agashe makes a name for himself by killing criminals in sting operations instead of locking them up in prison. The film follows his method of working, gives an insight into the Mumbai Police Crime Branch, and Agashe's alleged connection with the underworld.",Shimit Amin,"Nana Patekar, Revathi, Yashpal Sharma, Mohan Agashe, Nakul Vaid",0.5486922352670672,0.2480939169622783,Positive,"{'Happy': 0.1896, 'Angry': 0.0388, 'Surprise': 0.282, 'Sad': 0.1764, 'Fear': 0.3132}"
205,The Lunchbox,2350496,7.8,2013,Hindi,"Drama, Romance","The film, set in Mumbai, revolves around a mistaken delivery by the Dabbawalas (lunchbox service) of Mumbai, which leads to a relationship between Saajan, a lonely widower close to retirement, and Ila, an unhappy housewife, as they start exchanging notes through the daily lunchbox.",Ritesh Batra,"Irrfan Khan, Nimrat Kaur, Nawazuddin Siddiqui, Lillete Dubey, Nakul Vaid",0.5316457738299785,0.199584549143837,Positive,"{'Happy': 0.1752, 'Angry': 0.0512, 'Surprise': 0.1928, 'Sad': 0.2192, 'Fear': 0.3596}"
206,Unnaipol Oruvan,1417299,8.0,2009,"Tamil, Telugu, English, Malayalam","Action, Crime, Drama, Mystery, Thriller",The Police Commissioner gets an anonymous call. The caller demands that he release militants in exchange for information about the many bombs planted across Chennai city. The caller is obviously serious as the police find a bomb planted very close the their headquarters. The Police Commissioner is torn between releasing militants who had been responsible for killing innocent people and stopping bomb blasts around the city. What will he do? Or does he have a choice at all?,Chakri Toleti,"Kamal Haasan, Mohanlal, Lakshmi, Ganesh Venkatraman, Bharath Reddy",0.5176717446333077,0.20398761760911216,Positive,"{'Happy': 0.1723, 'Angry': 0.0469, 'Surprise': 0.2477, 'Sad': 0.1923, 'Fear': 0.3392}"
207,Major,9851854,8.8,2022,"Telugu, Hindi, Malayalam","Action, Biography, Drama",,Sashi Kiran Tikka,"Adivi Sesh, Saiee Manjrekar, Sobhita Dhulipala, Prakash Raj, Revathi",0.5995155139833712,0.3566750039510754,Positive,"{'Happy': 0.1968, 'Angry': 0.0228, 'Surprise': 0.3156, 'Sad': 0.2108, 'Fear': 0.2528}"
208,Secret Superstar,6108090,7.8,2017,Hindi,"Drama, Music",Insia is very passionate about singing but she belongs to a very conservative family. Her father doesn't let her develop her talent but her mother secretly lets her follow her passion for singing. She begins anonymously posting her songs over the internet and gains nation wide fame including people from the music industry. The movie shows her journey to break free and follow her dream of being a singer.,Advait Chandan,"Zaira Wasim, Meher Vij, Raj Arjun, Aamir Khan, Tirth Sharma",0.5641525439699646,0.19406211056454162,Positive,"{'Happy': 0.1492, 'Angry': 0.0483, 'Surprise': 0.3029, 'Sad': 0.2067, 'Fear': 0.2912}"
209,Angamaly Diaries,6167894,7.9,2017,Malayalam,"Action, Comedy, Thriller",,Lijo Jose Pellissery,"Antony Varghese, Reshma Rajan, Binny Rinky Benjamin, Amrutha Anna Reji, Vineeth Vishwam",0.562627309072634,0.2019431465144694,Positive,"{'Happy': 0.1448, 'Angry': 0.0552, 'Surprise': 0.26, 'Sad': 0.2492, 'Fear': 0.2916}"
210,Okkadu,0366840,8.0,2003,Telugu,"Action, Drama, Romance, Sport","A kabaddi player (Mahesh) comes to Kurnool for match, there he rescues a girl from village goon Obul Reddy (Prakash raj) and takes her to his home and makes arrangements for her higher studies in a foreign country. But she refuses to leave him. Is romance on the cards?",Gunasekhar,"Mahesh Babu, Bhoomika Chawla, Prakash Raj, Joy Badlani, Chandramohan",0.5266907051282051,0.33301942375806015,Positive,"{'Happy': 0.2073, 'Angry': 0.0227, 'Surprise': 0.3082, 'Sad': 0.1345, 'Fear': 0.1445}"
211,Pokiri,0816258,7.9,2006,Telugu,"Action, Crime, Thriller","Pandu is a killer for hire, and will accept any contract provided the amount is right. The Police want him for questioning, while the underworld needs him to silence their opponents. No one really knows this assassin's background. It is only Pandu who knows his real identity and he has no intention of sharing it with anyone.",Puri Jagannadh,"Mahesh Babu, Ileana D'Cruz, Prakash Raj, Nassar, Ashish Vidyarthi",0.5219051527736176,0.24853823339763803,Positive,"{'Happy': 0.21, 'Angry': 0.0414, 'Surprise': 0.2819, 'Sad': 0.2043, 'Fear': 0.2619}"
212,Oopiri,5039054,8.0,2016,"Telugu, Tamil","Comedy, Drama","An unemployed youngster, Seenu who is out on parole, is discarded by his family and lands up in an interview for the caretaker of a multi-millionaire quadriplegic Vikram. Amused at his carefree attitude and the fact that he treats him with bewilderment rather than sympathy, Vikram hires him. What follows is a roller-coaster journey of emotions!",Vamshi Paidipally,"Nagarjuna Akkineni, Karthi, Tamannaah Bhatia, Prakash Raj, Jayasudha",0.5709452332332997,0.34155793147962044,Positive,"{'Happy': 0.2669, 'Angry': 0.0206, 'Surprise': 0.2206, 'Sad': 0.2075, 'Fear': 0.285}"
213,Thuppakki,2187153,8.0,2012,Tamil,"Action, Thriller","Jagdish (Vijay), an army captain, is back in Mumbai for a holiday to be with his parents and two sisters. They want him to get married and finds a bride Nisha (Kajal Aggarwal) for him. After the usual bickerings the couple fall in love. Meanwhile Jagadish an intelligence officer in the military, has a mission to crack down on terrorist sleeper cells in Mumbai. How Jagadish moving around as an ordinary person using his brain and brawn in the correct measure, tracks down the terrorist in his own unique way forms the rest of this escapist entertainer.",A.R. Murugadoss,"Thalapathy Vijay, Kajal Aggarwal, Vidyut Jammwal, Sathyan, Zakhir Hussain",0.5548031144189168,0.28425681651309526,Positive,"{'Happy': 0.1556, 'Angry': 0.0392, 'Surprise': 0.34, 'Sad': 0.1568, 'Fear': 0.3112}"
214,Manam,2926068,7.9,2014,Telugu,"Comedy, Drama, Fantasy",Radha (Naga Chaitanya) and Krishna (Samantha) are a married couple with a kid Bittu in early 1980's. They die in an accident. Bittu (Nagarjuna) grows up and happens to see reincarnation of his father and his mother as youngsters. The rest of the story is all about how Bittu tries to unite these two youngsters. And there is another twist in the tale for which you must watch the movie on the big screen!,Vikram K. Kumar,"Akkineni Nageshwara Rao, Nagarjuna Akkineni, Naga Chaitanya Akkineni, Samantha Ruth Prabhu, Shriya Saran",0.5429369998295899,0.2882046741879181,Positive,"{'Happy': 0.1856, 'Angry': 0.0284, 'Surprise': 0.3516, 'Sad': 0.1892, 'Fear': 0.248}"
215,Vicky Donor,2317337,7.8,2012,"Punjabi, Hindi","Comedy, Romance","Dr. Baldev Chaddha (Anu Kapoor), a well qualified fertility expert, runs a fertility clinic and a sperm bank in Dariyaganj, New Delhi, that guarantees a high quality and specialized sperm for the purpose. Unfortunately he has more failed cases to his credit than successes. A healthy, high performing donor is the need of the hour. Vicky Arora (Ayushmann Khurrana), a young, good-looking, Punjabi boy from Lajpat Nagar, is the only son and of no financial support to Dolly, a widow, who runs a small beauty parlor from home. As luck would have it, a small brawl in the colony brings Dr Chaddha and Vicky, face to face, where Chaddha, concludes that Vicky could be THAT donor he has been looking for. From here on, Chaddha's days and nights are spent in convincing Vicky to become a donor till he finally gives in. Vicky finds his love interest in Ashima Roy (Yami Gautam), a pretty Bengali girl, who works in a Bank. But soon there hunky dory world comes crashing down because of Vicky's past as a donor. With a brief emotional roller coaster ride, Vicky Donor is a light-hearted take on the subject of sperm donation.",Shoojit Sircar,"Ayushmann Khurrana, Yami Gautam, Annu Kapoor, Dolly Ahluwalia, John Abraham",0.5602434576444909,0.26634943623567703,Positive,"{'Happy': 0.238, 'Angry': 0.032, 'Surprise': 0.2396, 'Sad': 0.176, 'Fear': 0.3144}"
216,Mother India,0050188,7.8,1957,Hindi,"Action, Comedy, Drama, Family, Musical","The film begins with the finishing of a water canal for the village set in the present. Radha (Nargis), as the mother of the village, is asked to open the canal and remembers back to her past when she was newly married, mirroring the new independence of India. The wedding between Radha and Shamu (Raaj Kumar) was paid for by Radha's mother-in-law, who got a loan from the moneylender Sukhilala. This event starts the spiral of poverty and hardship that Radha endures. The conditions of the loan are disputed, but the village elders decide in favor of the moneylender, after which Shamu and Radha are forced to pay three-quarters of their crop as interest on the loan of 500 rupees. While trying to use more of their land to alleviate their poverty, Shamu's arms are crushed by a boulder. He is shamed by his helplessness and is humiliated by others in the village. Deciding that he is no use to his family, he leaves and does not return. Soon after this, Radha's mother-in-law dies. Radha continues to work in the fields with her children and gives birth again. Sukhilala offers to help alleviate her poverty in return for Radha marrying him, but she refuses to sell herself. A storm sweeps through the village that destroys the harvest and kills Radha's youngest child, and the villagers start to migrate but decide to stay and rebuild because of Radha's urging. The film then skips forward several years to when Radha's two surviving children, Birju (Sunil Dutt) and Ramu (Rajendra Kumar), are young men. Birju, embittered by the exactions of Sukhilala since he was a child, takes out his frustrations by pestering the village girls, especially Sukhilala's daughter. Ramu, by contrast, has a calmer temper and is married soon after. He becomes a father ,but his wife is soon absorbed into the cycle of poverty. Birju's anger finally becomes dangerous and, after being provoked, attacks Sukhilala and his daughter and violently lashes out at his family. He is chased out of the village and becomes a bandit. On the day of the wedding of Sukhilala's daughter, Birju returns to exact vengeance. He kills Sukhilala and takes his daughter--but Radha, who had promised that Birju would not do harm, shoots Birju, who dies in her arms. The film ends with her opening the canal and reddish water flowing into the fields.",Mehboob Khan,"Nargis, Sunil Dutt, Rajendra Kumar Tuli, Raaj Kumar, Kanhaiyalal Chaturvedi",0.5421224454552219,0.23686607682278393,Positive,"{'Happy': 0.1692, 'Angry': 0.0642, 'Surprise': 0.2258, 'Sad': 0.2388, 'Fear': 0.3021}"
217,Ghilli,0422320,8.1,2004,Tamil,"Action, Drama, Romance, Sport","Muthu Pandi, a village strongman, decides to marry his niece Dhanalakshmi, and begins his quest by eliminating everyone who opposes their union - starting with both her brothers. In desperation, Dhanalakshmi decides to escape from the village, and in the process is unwittingly assisted by a university Kabaddi player Velu.",Dharani,"Thalapathy Vijay, Trisha Krishnan, Prakash Raj, Ashish Vidyarthi, Janaki Sabesh",0.5792849143144863,0.3334262450264599,Positive,"{'Happy': 0.2816, 'Angry': 0.0516, 'Surprise': 0.27, 'Sad': 0.1648, 'Fear': 0.2328}"
218,Veer Zaara,0420332,7.8,2004,Hindi,"Drama, Family, Musical, Romance","Squadron Leader Veer Pratap Singh (Shah Rukh Khan) is a rescue pilot with the Indian Air Force. In the line of duty he comes across a stranded Zaara (Preity Zinta) --a girl from Pakistan who has come to India to fulfill her surrogate mother's dying wish. Veer saves her life, and his is never the same again. 22 years later Saamia Siddiqui (Rani Mukerji), a Pakistani human-rights lawyer on her first case, finds herself face-to-face with an ageing Veer Pratap Singh. He has languished in a Pakistan jail cell for 22 years and has not spoken to anyone for all these years, and no one knows why. Her mission is to discover the truth about Veer and see to it that justice is served. VEER-ZAARA is a saga of love, separation, courage, and sacrifice. A love that is divine, a love that is whole-hearted, a love that is completely consuming, a love that grows with separation and deepens with sacrifice. A love that is an inspiration--and will remain a legend forever.",Yash Chopra,"Shah Rukh Khan, Preity Zinta, Rani Mukerji, Kirron Kher, Divya Dutta",0.5573320560522226,0.27357526104407914,Positive,"{'Happy': 0.2408, 'Angry': 0.0388, 'Surprise': 0.2668, 'Sad': 0.2036, 'Fear': 0.2492}"
219,Stanley Ka Dabba,1907761,7.8,2011,Hindi,"Comedy, Drama, Family","Stanley studies in an all-boys Holy Family High School in Andheri East, Mumbai. While his class-mates bring their very own Tiffin-boxes, Stanley does not do so on the pretext that his mother is away, and shares food with Aman Mehra and others much to the chagrin of the Hindi Teacher, Babubhai Verma, who not only cajoles fellow-teachers, but virtually forces children, to share their food with him. With extra classes being imposed on both students and teachers, and the recess-breaks being doubled, parents are also forced to pack more food in lunch-boxes. When students evade Babubhai and continue sharing food with Stanley, he calls the latter aside and warns him that he cannot attend school until and unless he brings his own food. Watch what impact this has on Stanley, teachers, and his class-mates.",Amole Gupte,"Partho A. Gupte, Numaan Sheikh, Abhishek Reddy, Sai Shara Shetty, Monty Sarkar",0.5414942660668849,0.26188190567197833,Positive,"{'Happy': 0.1896, 'Angry': 0.0392, 'Surprise': 0.2132, 'Sad': 0.236, 'Fear': 0.3236}"
220,RangiTaranga,4432480,8.2,2015,Kannada,"Mystery, Thriller","Gautam, a novelist leads a reclusive life in Ooty. Gautam's latest novel is titled RangiTaranga, a word which might hold the key to his past. Indu, a soft natured girl, paints the cover pages of all Gautam's novels. Sandhya, a self proclaimed journalist, is in search of an anonymous writer who goes by the pen name ""ANASHKU"". Unforeseen circumstances lead Gautam to Indu's ancestral home in the village of Kamarottu. Upon his arrival in Kamarottu, he befriends the post master, Kalinga, and the elderly school head master, Shankara. Gautam experiences a lot of strange occurrences and his investigation into these incidents irks the powerful men in the village. Meanwhile, Sandhya's trail leads her to Kamarottu. And then, the unexpected happens!!!",Anup Bhandari,"Nirup Bhandari, Radhika Narayan, Avantika Shetty, Sai Kumar, Anantha Velu",0.5378879686971045,0.1727561318393844,Positive,"{'Happy': 0.1772, 'Angry': 0.0488, 'Surprise': 0.2868, 'Sad': 0.2132, 'Fear': 0.2728}"
221,Rock On!!,1230165,7.7,2008,Hindi,"Drama, Music","Sakshi Shroff, the lonely and neglected wife of busy banking executive, Aditya, decides to give him a surprise on his birthday on July 22nd, but ends surprising him not once but multiple times. While Aditya is thrilled to know that both are going to be parents, and did appear surprised by the celebration, bitterness creeps in when he notices that Sakshi had also invited some ghosts (Rob Nancy and Kedar Zaveri) from his past. This gives rise to unpleasant memories involving a failed music group 'Magik' that he had associated with about a decade ago. Sakshi will soon find out why Aditya is displeased with her; why the music group broke up, ending in violence and acrimony especially between her husband and his former friend, Joseph Mascarenhas; why they cannot perform together ever again; as well as contemplate moving out and living with her mom.",Abhishek Kapoor,"Arjun Rampal, Farhan Akhtar, Luke Kenny, Purab Kohli, Prachi Desai",0.5336765694922766,0.2483761680736084,Positive,"{'Happy': 0.182, 'Angry': 0.05, 'Surprise': 0.2304, 'Sad': 0.1856, 'Fear': 0.354}"
222,Mimi,10895576,7.9,2021,Hindi,"Comedy, Drama","Mimi (Kriti Sanon) is a small-town girl from Rajasthan who gets offered Rs 20 lakh to act as a surrogate for an American couple. The middleman is Bhanu (Pankaj Tripathi) who, in his impeccable style, manages to convince both parties. The only hindrance being: how Mimi will hide her pregnant belly from her parents and society at large. The film touches upon the challenges of surrogacy and how society looks at it.","Rajesh Bhatia, Laxman Utekar","Kriti Sanon, Evelyn Edwards, Pankaj Tripathi, Sai Tamhankar, Manoj Pahwa",0.6322258949988145,0.46773718228972655,Positive,"{'Happy': 0.2768, 'Angry': 0.0088, 'Surprise': 0.3176, 'Sad': 0.2152, 'Fear': 0.1812}"
223,Udta Punjab,4434004,7.7,2016,"Bhojpuri, Punjabi, Hindi","Action, Crime, Drama","What on earth can a rock star, a migrant laborer, a doctor and a cop possibly have in common? Simple, Punjab! 4 lives, 1 connection - 'Udta Punjab' takes you on a trip like never before. Shahid Kapoor, Kareena Kapoor, Alia Bhatt and Diljit Dosanjh play characters from different walks of life, fighting the menace of drugs in their own way. The film journeys into the artificial highs and the real lows that they face while treading the paths fraught with mortal dangers. But above all, Udta Punjab is about the famed Punjabi spirit, that despite being fully down, has the audacity of looking you in the eye and saying - Drugs di maa di!",Abhishek Chaubey,"Shahid Kapoor, Alia Bhatt, Kareena Kapoor, Diljit Dosanjh, Satish Kaushik",0.5196509209065436,0.196863664324494,Positive,"{'Happy': 0.1596, 'Angry': 0.0438, 'Surprise': 0.25, 'Sad': 0.2163, 'Fear': 0.3321}"
224,Kaththi,3801314,8.0,2014,Tamil,"Action, Drama","A multinational company tries to forcefully take over a village that was once a fertile agricultural land to make way for its commercial projects. Jeevanantham, a Hydrology Grad and probably the most educated person in the village, takes the fight to the MNC and vows to reclaim what's their own. Does he deliver on his promise? Do his efforts bear fruit? - The answers form the crux of this sensitive-issue themed flick.",A.R. Murugadoss,"Thalapathy Vijay, Samantha Ruth Prabhu, Neil Nitin Mukesh, Tota Roy Chowdhury, Sathish",0.5135929839405539,0.27452650784556637,Positive,"{'Happy': 0.182, 'Angry': 0.0492, 'Surprise': 0.2896, 'Sad': 0.2128, 'Fear': 0.2644}"
